,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
115,2019-07-26,0.9593,0.9593,0.44,开放申购,开放赎回,nan
116,2019-07-29,0.9592,0.9592,-0.01,开放申购,开放赎回,nan
117,2019-07-30,0.9624,0.9624,0.33,开放申购,开放赎回,nan
118,2019-07-31,0.9621,0.9621,-0.03,开放申购,开放赎回,nan
119,2019-08-01,0.9588,0.9588,-0.34,开放申购,开放赎回,nan
120,2019-08-02,0.9567,0.9567,-0.22,开放申购,开放赎回,nan
121,2019-08-05,0.9484,0.9484,-0.87,开放申购,开放赎回,nan
122,2019-08-06,0.9445,0.9445,-0.41,开放申购,开放赎回,nan
123,2019-08-07,0.9471,0.9471,0.28,开放申购,开放赎回,nan
124,2019-08-08,0.9514,0.9514,0.45,开放申购,开放赎回,nan
125,2019-08-09,0.9494,0.9494,-0.21,开放申购,开放赎回,nan
126,2019-08-12,0.9526,0.9526,0.34,开放申购,开放赎回,nan
127,2019-08-13,0.9503,0.9503,-0.24,开放申购,开放赎回,nan
128,2019-08-14,0.9505,0.9505,0.02,开放申购,开放赎回,nan
129,2019-08-15,0.9529,0.9529,0.25,开放申购,开放赎回,nan
130,2019-08-16,0.9558,0.9558,0.3,开放申购,开放赎回,nan
131,2019-08-19,0.9681,0.9681,1.29,开放申购,开放赎回,nan
132,2019-08-20,0.9615,0.9615,-0.68,开放申购,开放赎回,nan
133,2019-08-21,0.9636,0.9636,0.22,开放申购,开放赎回,nan
134,2019-08-22,0.9603,0.9603,-0.34,开放申购,开放赎回,nan
135,2019-08-23,0.9657,0.9657,0.56,开放申购,开放赎回,nan
136,2019-08-26,0.9595,0.9595,-0.64,开放申购,开放赎回,nan
137,2019-08-27,0.9669,0.9669,0.77,开放申购,开放赎回,nan
138,2019-08-28,0.9684,0.9684,0.16,开放申购,开放赎回,nan
139,2019-08-29,0.9646,0.9646,-0.39,开放申购,开放赎回,nan
140,2019-08-30,0.9626,0.9626,-0.21,开放申购,开放赎回,nan
141,2019-09-02,0.9686,0.9686,0.62,开放申购,开放赎回,nan
142,2019-09-03,0.971,0.971,0.25,开放申购,开放赎回,nan
143,2019-09-04,0.9735,0.9735,0.26,开放申购,开放赎回,nan
144,2019-09-05,0.9807,0.9807,0.74,开放申购,开放赎回,nan
145,2019-09-06,0.9849,0.9849,0.43,开放申购,开放赎回,nan
146,2019-09-09,0.9917,0.9917,0.69,开放申购,开放赎回,nan
147,2019-09-10,0.9863,0.9863,-0.54,开放申购,开放赎回,nan
148,2019-09-11,0.9829,0.9829,-0.34,开放申购,开放赎回,nan
149,2019-09-12,0.9854,0.9854,0.25,开放申购,开放赎回,nan
150,2019-09-16,0.9808,0.9808,-0.47,开放申购,开放赎回,nan
151,2019-09-17,0.9672,0.9672,-1.39,开放申购,开放赎回,nan
152,2019-09-18,0.9684,0.9684,0.12,开放申购,开放赎回,nan
153,2019-09-19,0.9716,0.9716,0.33,开放申购,开放赎回,nan
154,2019-09-20,0.9766,0.9766,0.51,开放申购,开放赎回,nan
155,2019-09-23,0.9679,0.9679,-0.89,开放申购,开放赎回,nan
156,2019-09-24,0.9675,0.9675,-0.04,开放申购,开放赎回,nan
157,2019-09-25,0.9626,0.9626,-0.51,开放申购,开放赎回,nan
158,2019-09-26,0.9587,0.9587,-0.41,开放申购,开放赎回,nan
159,2019-09-27,0.9585,0.9585,-0.02,开放申购,开放赎回,nan
160,2019-09-30,0.9572,0.9572,-0.14,开放申购,开放赎回,nan
161,2019-10-08,0.9599,0.9599,0.28,开放申购,开放赎回,nan
162,2019-10-09,0.9638,0.9638,0.41,开放申购,开放赎回,nan
163,2019-10-10,0.971,0.971,0.75,开放申购,开放赎回,nan
164,2019-10-11,0.9742,0.9742,0.33,开放申购,开放赎回,nan
165,2019-10-14,0.9812,0.9812,0.72,开放申购,开放赎回,nan
166,2019-10-15,0.9782,0.9782,-0.31,开放申购,开放赎回,nan
167,2019-10-16,0.975,0.975,-0.33,开放申购,开放赎回,nan
168,2019-10-17,0.9743,0.9743,-0.07,开放申购,开放赎回,nan
169,2019-10-18,0.9691,0.9691,-0.53,开放申购,开放赎回,nan
170,2019-10-21,0.9629,0.9629,-0.64,开放申购,开放赎回,nan
171,2019-10-22,0.9676,0.9676,0.49,开放申购,开放赎回,nan
172,2019-10-23,0.9615,0.9615,-0.63,开放申购,开放赎回,nan
173,2019-10-24,0.959,0.959,-0.26,开放申购,开放赎回,nan
174,2019-10-25,0.9643,0.9643,0.55,开放申购,开放赎回,nan
175,2019-10-28,0.9685,0.9685,0.44,开放申购,开放赎回,nan
176,2019-10-29,0.9662,0.9662,-0.24,开放申购,开放赎回,nan
177,2019-10-30,0.959,0.959,-0.75,开放申购,开放赎回,nan
178,2019-10-31,0.9566,0.9566,-0.25,开放申购,开放赎回,nan
179,2019-11-01,0.9631,0.9631,0.68,开放申购,开放赎回,nan
180,2019-11-04,0.9688,0.9688,0.59,开放申购,开放赎回,nan
181,2019-11-05,0.9791,0.9791,1.06,开放申购,开放赎回,nan
182,2019-11-06,0.9776,0.9776,-0.15,开放申购,开放赎回,nan
183,2019-11-07,0.9797,0.9797,0.21,开放申购,开放赎回,nan
184,2019-11-08,0.9791,0.9791,-0.06,开放申购,开放赎回,nan
185,2019-11-11,0.97,0.97,-0.93,开放申购,开放赎回,nan
186,2019-11-12,0.9671,0.9671,-0.3,开放申购,开放赎回,nan
187,2019-11-13,0.9673,0.9673,0.02,开放申购,开放赎回,nan
188,2019-11-14,0.9672,0.9672,-0.01,开放申购,开放赎回,nan
189,2019-11-15,0.962,0.962,-0.54,开放申购,开放赎回,nan
190,2019-11-18,0.9681,0.9681,0.63,开放申购,开放赎回,nan
191,2019-11-19,0.9757,0.9757,0.79,开放申购,开放赎回,nan
192,2019-11-20,0.9715,0.9715,-0.43,开放申购,开放赎回,nan
193,2019-11-21,0.9672,0.9672,-0.44,开放申购,开放赎回,nan
194,2019-11-22,0.9622,0.9622,-0.52,开放申购,开放赎回,nan
195,2019-11-25,0.9661,0.9661,0.41,开放申购,开放赎回,nan
196,2019-11-26,0.9667,0.9667,0.06,开放申购,开放赎回,nan
197,2019-11-27,0.9629,0.9629,-0.39,开放申购,开放赎回,nan
198,2019-11-28,0.9628,0.9628,-0.01,开放申购,开放赎回,nan
199,2019-11-29,0.9576,0.9576,-0.54,开放申购,开放赎回,nan
200,2019-12-02,0.9578,0.9578,0.02,开放申购,开放赎回,nan
201,2019-12-03,0.9583,0.9583,0.05,开放申购,开放赎回,nan
202,2019-12-04,0.9589,0.9589,0.06,开放申购,开放赎回,nan
203,2019-12-05,0.9621,0.9621,0.33,开放申购,开放赎回,nan
204,2019-12-06,0.9652,0.9652,0.32,开放申购,开放赎回,nan
205,2019-12-09,0.9656,0.9656,0.04,开放申购,开放赎回,nan
206,2019-12-10,0.9672,0.9672,0.17,开放申购,开放赎回,nan
207,2019-12-11,0.9711,0.9711,0.4,开放申购,开放赎回,nan
208,2019-12-12,0.9717,0.9717,0.06,开放申购,开放赎回,nan
209,2019-12-13,0.981,0.981,0.96,开放申购,开放赎回,nan
210,2019-12-16,0.986,0.986,0.51,开放申购,开放赎回,nan
211,2019-12-17,0.9934,0.9934,0.75,开放申购,开放赎回,nan
212,2019-12-18,0.9934,0.9934,0.0,开放申购,开放赎回,nan
213,2019-12-19,0.9899,0.9899,-0.35,开放申购,开放赎回,nan
214,2019-12-20,0.9849,0.9849,-0.51,开放申购,开放赎回,nan
215,2019-12-23,0.9831,0.9831,-0.18,开放申购,开放赎回,nan
216,2019-12-24,0.9887,0.9887,0.57,开放申购,开放赎回,nan
217,2019-12-25,0.989,0.989,0.03,开放申购,开放赎回,nan
218,2019-12-26,0.9946,0.9946,0.57,开放申购,开放赎回,nan
219,2019-12-27,0.9931,0.9931,-0.15,开放申购,开放赎回,nan
220,2019-12-30,1.0042,1.0042,1.12,开放申购,开放赎回,nan
221,2019-12-31,1.0121,1.0121,0.79,开放申购,开放赎回,nan
222,2020-01-02,1.0242,1.0242,1.2,开放申购,开放赎回,nan
223,2020-01-03,1.024,1.024,-0.02,开放申购,开放赎回,nan
224,2020-01-06,1.0201,1.0201,-0.38,开放申购,开放赎回,nan
225,2020-01-07,1.0257,1.0257,0.55,开放申购,开放赎回,nan
226,2020-01-08,1.0204,1.0204,-0.52,开放申购,开放赎回,nan
227,2020-01-09,1.0265,1.0265,0.6,开放申购,开放赎回,nan
228,2020-01-10,1.0214,1.0214,-0.5,开放申购,开放赎回,nan
229,2020-01-13,1.0272,1.0272,0.57,开放申购,开放赎回,nan
230,2020-01-14,1.0336,1.0336,0.62,开放申购,开放赎回,nan
231,2020-01-15,1.025,1.025,-0.83,开放申购,开放赎回,nan
232,2020-01-16,1.0239,1.0239,-0.11,开放申购,开放赎回,nan
233,2020-01-17,1.0256,1.0256,0.17,开放申购,开放赎回,nan
234,2020-01-20,1.0349,1.0349,0.91,开放申购,开放赎回,nan
235,2020-01-21,1.0295,1.0295,-0.52,开放申购,开放赎回,nan
236,2020-01-22,1.0365,1.0365,0.68,开放申购,开放赎回,nan
237,2020-01-23,1.011,1.011,-2.46,开放申购,开放赎回,nan
238,2020-02-03,0.9466,0.9466,-6.37,开放申购,开放赎回,nan
239,2020-02-04,0.9623,0.9623,1.66,开放申购,开放赎回,nan
240,2020-02-05,0.9703,0.9703,0.83,开放申购,开放赎回,nan
241,2020-02-06,0.9833,0.9833,1.34,开放申购,开放赎回,nan
242,2020-02-07,0.9814,0.9814,-0.19,开放申购,开放赎回,nan
243,2020-02-10,0.9863,0.9863,0.5,开放申购,开放赎回,nan
244,2020-02-11,0.9869,0.9869,0.06,开放申购,开放赎回,nan
245,2020-02-12,1.0046,1.0046,1.79,开放申购,开放赎回,nan
246,2020-02-13,1.0002,1.0002,-0.44,开放申购,开放赎回,nan
247,2020-02-14,1.0033,1.0033,0.31,开放申购,开放赎回,nan
248,2020-02-17,1.0185,1.0185,1.52,开放申购,开放赎回,nan
249,2020-02-18,1.0281,1.0281,0.94,开放申购,开放赎回,nan
250,2020-02-19,1.024,1.024,-0.4,开放申购,开放赎回,nan
251,2020-02-20,1.0447,1.0447,2.02,开放申购,开放赎回,nan
252,2020-02-21,1.054,1.054,0.89,开放申购,开放赎回,nan
253,2020-02-24,1.067,1.067,1.23,开放申购,开放赎回,nan
254,2020-02-25,1.0701,1.0701,0.29,开放申购,开放赎回,nan
255,2020-02-26,1.0498,1.0498,-1.9,开放申购,开放赎回,nan
256,2020-02-27,1.0486,1.0486,-0.11,开放申购,开放赎回,nan
257,2020-02-28,1.015,1.015,-3.2,开放申购,开放赎回,nan
258,2020-03-02,1.0263,1.0263,1.11,开放申购,开放赎回,nan
259,2020-03-03,1.0354,1.0354,0.89,开放申购,开放赎回,nan
260,2020-03-04,1.03,1.03,-0.52,开放申购,开放赎回,nan
261,2020-03-05,1.0404,1.0404,1.01,开放申购,开放赎回,nan
262,2020-03-06,1.0347,1.0347,-0.55,开放申购,开放赎回,nan
263,2020-03-09,1.0009,1.0009,-3.27,开放申购,开放赎回,nan
264,2020-03-10,1.0159,1.0159,1.5,开放申购,开放赎回,nan
265,2020-03-11,1.0123,1.0123,-0.35,开放申购,开放赎回,nan
266,2020-03-12,0.9986,0.9986,-1.35,开放申购,开放赎回,nan
267,2020-03-13,0.99,0.99,-0.86,开放申购,开放赎回,nan
268,2020-03-16,0.9552,0.9552,-3.52,开放申购,开放赎回,nan
269,2020-03-17,0.9507,0.9507,-0.47,开放申购,开放赎回,nan
270,2020-03-18,0.9493,0.9493,-0.15,开放申购,开放赎回,nan
271,2020-03-19,0.9529,0.9529,0.38,开放申购,开放赎回,nan
272,2020-03-20,0.9757,0.9757,2.39,开放申购,开放赎回,nan
273,2020-03-23,0.9396,0.9396,-3.7,开放申购,开放赎回,nan
274,2020-03-24,0.9514,0.9514,1.26,开放申购,开放赎回,nan
275,2020-03-25,0.9761,0.9761,2.6,开放申购,开放赎回,nan
276,2020-03-26,0.9694,0.9694,-0.69,开放申购,开放赎回,nan
277,2020-03-27,0.9651,0.9651,-0.44,开放申购,开放赎回,nan
278,2020-03-30,0.9532,0.9532,-1.23,开放申购,开放赎回,nan
279,2020-03-31,0.9537,0.9537,0.05,开放申购,开放赎回,nan
280,2020-04-01,0.9503,0.9503,-0.36,开放申购,开放赎回,nan
281,2020-04-02,0.962,0.962,1.23,开放申购,开放赎回,nan
282,2020-04-03,0.9583,0.9583,-0.38,开放申购,开放赎回,nan
283,2020-04-07,0.9783,0.9783,2.09,开放申购,开放赎回,nan
284,2020-04-08,0.9815,0.9815,0.33,开放申购,开放赎回,nan
285,2020-04-09,0.9852,0.9852,0.38,开放申购,开放赎回,nan
286,2020-04-10,0.9651,0.9651,-2.04,开放申购,开放赎回,nan
287,2020-04-13,0.9545,0.9545,-1.1,开放申购,开放赎回,nan
288,2020-04-14,0.9677,0.9677,1.38,开放申购,开放赎回,nan
289,2020-04-15,0.9661,0.9661,-0.17,开放申购,开放赎回,nan
290,2020-04-16,0.9739,0.9739,0.81,开放申购,开放赎回,nan
291,2020-04-17,0.9783,0.9783,0.45,开放申购,开放赎回,nan
292,2020-04-20,0.9862,0.9862,0.81,开放申购,开放赎回,nan
293,2020-04-21,0.9806,0.9806,-0.57,开放申购,开放赎回,nan
294,2020-04-22,0.9911,0.9911,1.07,开放申购,开放赎回,nan
295,2020-04-23,0.9911,0.9911,0.0,开放申购,开放赎回,nan
296,2020-04-24,0.9795,0.9795,-1.17,开放申购,开放赎回,nan
297,2020-04-27,0.9806,0.9806,0.11,开放申购,开放赎回,nan
298,2020-04-28,0.9805,0.9805,-0.01,开放申购,开放赎回,nan
299,2020-04-29,0.9766,0.9766,-0.4,开放申购,开放赎回,nan
300,2020-04-30,0.9942,0.9942,1.8,开放申购,开放赎回,nan
301,2020-05-06,1.0069,1.0069,1.28,开放申购,开放赎回,nan
302,2020-05-07,1.0022,1.0022,-0.47,开放申购,开放赎回,nan
303,2020-05-08,1.0068,1.0068,0.46,开放申购,开放赎回,nan
304,2020-05-11,1.0018,1.0018,-0.5,开放申购,开放赎回,nan
305,2020-05-12,0.9992,0.9992,-0.26,开放申购,开放赎回,nan
306,2020-05-13,0.9974,0.9974,-0.18,开放申购,开放赎回,nan
307,2020-05-14,0.9829,0.9829,-1.45,开放申购,开放赎回,nan
308,2020-05-15,0.9827,0.9827,-0.02,开放申购,开放赎回,nan
309,2020-05-18,0.9715,0.9715,-1.14,开放申购,开放赎回,nan
310,2020-05-19,0.9777,0.9777,0.64,开放申购,开放赎回,nan
311,2020-05-20,0.9603,0.9603,-1.78,开放申购,开放赎回,nan
312,2020-05-21,0.9489,0.9489,-1.19,开放申购,开放赎回,nan
313,2020-05-22,0.9329,0.9329,-1.69,开放申购,开放赎回,nan
314,2020-05-25,0.9256,0.9256,-0.78,开放申购,开放赎回,nan
315,2020-05-26,0.9471,0.9471,2.32,开放申购,开放赎回,nan
316,2020-05-27,0.9467,0.9467,-0.04,开放申购,开放赎回,nan
317,2020-05-28,0.9458,0.9458,-0.1,开放申购,开放赎回,nan
318,2020-05-29,0.9587,0.9587,1.36,开放申购,开放赎回,nan
319,2020-06-01,0.9814,0.9814,2.37,开放申购,开放赎回,nan
320,2020-06-02,0.9829,0.9829,0.15,开放申购,开放赎回,nan
321,2020-06-03,0.9791,0.9791,-0.39,开放申购,开放赎回,nan
322,2020-06-04,0.9747,0.9747,-0.45,开放申购,开放赎回,nan
323,2020-06-05,0.9721,0.9721,-0.27,开放申购,开放赎回,nan
324,2020-06-08,0.9736,0.9736,0.15,开放申购,开放赎回,nan
325,2020-06-09,0.978,0.978,0.45,开放申购,开放赎回,nan
326,2020-06-10,0.9793,0.9793,0.13,开放申购,开放赎回,nan
327,2020-06-11,0.9713,0.9713,-0.82,开放申购,开放赎回,nan
328,2020-06-12,0.9743,0.9743,0.31,开放申购,开放赎回,nan
329,2020-06-15,0.9733,0.9733,-0.1,开放申购,开放赎回,nan
330,2020-06-16,0.986,0.986,1.3,开放申购,开放赎回,nan
331,2020-06-17,0.9861,0.9861,0.01,开放申购,开放赎回,nan
332,2020-06-18,0.9926,0.9926,0.66,开放申购,开放赎回,nan
333,2020-06-19,1.0027,1.0027,1.02,开放申购,开放赎回,nan
334,2020-06-22,1.0049,1.0049,0.22,开放申购,开放赎回,nan
335,2020-06-23,1.0084,1.0084,0.35,开放申购,开放赎回,nan
336,2020-06-24,1.01,1.01,0.16,开放申购,开放赎回,nan
337,2020-06-29,0.9995,0.9995,-1.04,开放申购,开放赎回,nan
338,2020-06-30,1.0219,1.0219,2.24,开放申购,开放赎回,nan
339,2020-07-01,1.0361,1.0361,1.39,开放申购,开放赎回,nan
340,2020-07-02,1.0616,1.0616,2.46,开放申购,开放赎回,nan
341,2020-07-03,1.0883,1.0883,2.52,开放申购,开放赎回,nan
342,2020-07-06,1.1441,1.1441,5.13,开放申购,开放赎回,nan
343,2020-07-07,1.154,1.154,0.87,开放申购,开放赎回,nan
344,2020-07-08,1.1867,1.1867,2.83,开放申购,开放赎回,nan
345,2020-07-09,1.2188,1.2188,2.71,开放申购,开放赎回,nan
346,2020-07-10,1.1988,1.1988,-1.64,开放申购,开放赎回,nan
347,2020-07-13,1.2383,1.2383,3.3,开放申购,开放赎回,nan
348,2020-07-14,1.2175,1.2175,-1.68,开放申购,开放赎回,nan
349,2020-07-15,1.1936,1.1936,-1.96,开放申购,开放赎回,nan
350,2020-07-16,1.1232,1.1232,-5.9,开放申购,开放赎回,nan
351,2020-07-17,1.1178,1.1178,-0.48,开放申购,开放赎回,nan
352,2020-07-20,1.1589,1.1589,3.68,开放申购,开放赎回,nan
353,2020-07-21,1.1679,1.1679,0.78,开放申购,开放赎回,nan
354,2020-07-22,1.1824,1.1824,1.24,开放申购,开放赎回,nan
355,2020-07-23,1.1987,1.1987,1.38,开放申购,开放赎回,nan
356,2020-07-24,1.1443,1.1443,-4.54,开放申购,开放赎回,nan
357,2020-07-27,1.1352,1.1352,-0.8,开放申购,开放赎回,nan
358,2020-07-28,1.146,1.146,0.95,开放申购,开放赎回,nan
359,2020-07-29,1.1823,1.1823,3.17,开放申购,开放赎回,nan
360,2020-07-30,1.178,1.178,-0.36,开放申购,开放赎回,nan
361,2020-07-31,1.1965,1.1965,1.57,开放申购,开放赎回,nan
362,2020-08-03,1.2495,1.2495,4.43,开放申购,开放赎回,nan
363,2020-08-04,1.2433,1.2433,-0.5,开放申购,开放赎回,nan
364,2020-08-05,1.2719,1.2719,2.3,开放申购,开放赎回,nan
365,2020-08-06,1.2789,1.2789,0.55,开放申购,开放赎回,nan
366,2020-08-07,1.2664,1.2664,-0.98,开放申购,开放赎回,nan
367,2020-08-10,1.2623,1.2623,-0.32,开放申购,开放赎回,nan
368,2020-08-11,1.2356,1.2356,-2.12,开放申购,开放赎回,nan
369,2020-08-12,1.2176,1.2176,-1.46,开放申购,开放赎回,nan
370,2020-08-13,1.2226,1.2226,0.41,开放申购,开放赎回,nan
371,2020-08-14,1.2352,1.2352,1.03,开放申购,开放赎回,nan
372,2020-08-17,1.2609,1.2609,2.08,开放申购,开放赎回,nan
373,2020-08-18,1.2755,1.2755,1.16,开放申购,开放赎回,nan
374,2020-08-19,1.2622,1.2622,-1.04,开放申购,开放赎回,nan
