,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
57,2017-03-30,1.7516,4.4396,-0.81,开放申购,开放赎回,nan
58,2017-03-31,1.769,4.457,0.99,开放申购,开放赎回,nan
59,2017-04-05,1.7959,4.4839,1.52,开放申购,开放赎回,nan
60,2017-04-06,1.797,4.485,0.06,开放申购,开放赎回,nan
61,2017-04-07,1.7975,4.4855,0.03,开放申购,开放赎回,nan
62,2017-04-10,1.7838,4.4718,-0.76,开放申购,开放赎回,nan
63,2017-04-11,1.7754,4.4634,-0.47,开放申购,开放赎回,nan
64,2017-04-12,1.7726,4.4606,-0.16,开放申购,开放赎回,nan
65,2017-04-13,1.7835,4.4715,0.61,开放申购,开放赎回,nan
66,2017-04-14,1.7638,4.4518,-1.1,开放申购,开放赎回,nan
67,2017-04-17,1.764,4.452,0.01,开放申购,开放赎回,nan
68,2017-04-18,1.7833,4.4713,1.09,开放申购,开放赎回,nan
69,2017-04-19,1.7803,4.4683,-0.17,开放申购,开放赎回,nan
70,2017-04-20,1.8012,4.4892,1.17,开放申购,开放赎回,nan
71,2017-04-21,1.7921,4.4801,-0.51,开放申购,开放赎回,nan
72,2017-04-24,1.7571,4.4451,-1.95,开放申购,开放赎回,nan
73,2017-04-25,1.7759,4.4639,1.07,开放申购,开放赎回,nan
74,2017-04-26,1.7696,4.4576,-0.35,开放申购,开放赎回,nan
75,2017-04-27,1.7753,4.4633,0.32,开放申购,开放赎回,nan
76,2017-04-28,1.7717,4.4597,-0.2,开放申购,开放赎回,nan
77,2017-05-02,1.7761,4.4641,0.25,开放申购,开放赎回,nan
78,2017-05-03,1.775,4.463,-0.06,开放申购,开放赎回,nan
79,2017-05-04,1.7677,4.4557,-0.41,开放申购,开放赎回,nan
80,2017-05-05,1.747,4.435,-1.17,开放申购,开放赎回,nan
81,2017-05-08,1.7247,4.4127,-1.28,开放申购,开放赎回,nan
82,2017-05-09,1.7317,4.4197,0.41,开放申购,开放赎回,nan
83,2017-05-10,1.7207,4.4087,-0.64,开放申购,开放赎回,nan
84,2017-05-11,1.731,4.419,0.6,开放申购,开放赎回,nan
85,2017-05-12,1.7369,4.4249,0.34,开放申购,开放赎回,nan
86,2017-05-15,1.7522,4.4402,0.88,开放申购,开放赎回,nan
87,2017-05-16,1.787,4.475,1.99,开放申购,开放赎回,nan
88,2017-05-17,1.7747,4.4627,-0.69,开放申购,开放赎回,nan
89,2017-05-18,1.763,4.451,-0.66,开放申购,开放赎回,nan
90,2017-05-19,1.7599,4.4479,-0.18,开放申购,开放赎回,nan
91,2017-05-22,1.7549,4.4429,-0.28,开放申购,开放赎回,nan
92,2017-05-23,1.7508,4.4388,-0.23,开放申购,开放赎回,nan
93,2017-05-24,1.745,4.433,-0.33,开放申购,开放赎回,nan
94,2017-05-25,1.7497,4.4377,0.27,开放申购,开放赎回,nan
95,2017-05-26,1.7504,4.4384,0.04,开放申购,开放赎回,nan
96,2017-05-31,1.7495,4.4375,-0.05,开放申购,开放赎回,nan
97,2017-06-01,1.7379,4.4259,-0.66,开放申购,开放赎回,nan
98,2017-06-02,1.7412,4.4292,0.19,开放申购,开放赎回,nan
99,2017-06-05,1.7474,4.4354,0.36,开放申购,开放赎回,nan
100,2017-06-06,1.7648,4.4528,1.0,开放申购,开放赎回,nan
101,2017-06-07,1.7994,4.4874,1.96,开放申购,开放赎回,nan
102,2017-06-08,1.8138,4.5018,0.8,开放申购,开放赎回,nan
103,2017-06-09,1.8196,4.5076,0.32,开放申购,开放赎回,nan
104,2017-06-12,1.8172,4.5052,-0.13,开放申购,开放赎回,nan
105,2017-06-13,1.8262,4.5142,0.5,开放申购,开放赎回,nan
106,2017-06-14,1.8155,4.5035,-0.59,开放申购,开放赎回,nan
107,2017-06-15,1.8232,4.5112,0.42,开放申购,开放赎回,nan
108,2017-06-16,1.8297,4.5177,0.36,开放申购,开放赎回,nan
109,2017-06-19,1.8385,4.5265,0.48,开放申购,开放赎回,nan
110,2017-06-20,1.8351,4.5231,-0.18,开放申购,开放赎回,nan
111,2017-06-21,1.8578,4.5458,1.24,开放申购,开放赎回,nan
112,2017-06-22,1.8385,4.5265,-1.04,开放申购,开放赎回,nan
113,2017-06-23,1.8542,4.5422,0.85,开放申购,开放赎回,nan
114,2017-06-26,1.888,4.576,1.82,开放申购,开放赎回,nan
115,2017-06-27,1.8899,4.5779,0.1,开放申购,开放赎回,nan
116,2017-06-28,1.871,4.559,-1.0,开放申购,开放赎回,nan
117,2017-06-29,1.8769,4.5649,0.32,开放申购,开放赎回,nan
118,2017-06-30,1.8873,4.5753,0.55,开放申购,开放赎回,nan
119,2017-07-03,1.8847,4.5727,-0.14,开放申购,开放赎回,nan
120,2017-07-04,1.8703,4.5583,-0.76,开放申购,开放赎回,nan
121,2017-07-05,1.8839,4.5719,0.73,开放申购,开放赎回,nan
122,2017-07-06,1.8935,4.5815,0.51,开放申购,开放赎回,nan
123,2017-07-07,1.8863,4.5743,-0.38,开放申购,开放赎回,nan
124,2017-07-10,1.8693,4.5573,-0.9,开放申购,开放赎回,nan
125,2017-07-11,1.8619,4.5499,-0.4,开放申购,开放赎回,nan
126,2017-07-12,1.8516,4.5396,-0.55,开放申购,开放赎回,nan
127,2017-07-13,1.8512,4.5392,-0.02,开放申购,开放赎回,nan
128,2017-07-14,1.8407,4.5287,-0.57,开放申购,开放赎回,nan
129,2017-07-17,1.8034,4.4914,-2.03,开放申购,开放赎回,nan
130,2017-07-18,1.8102,4.4982,0.38,开放申购,开放赎回,nan
131,2017-07-19,1.8247,4.5127,0.8,开放申购,开放赎回,nan
132,2017-07-20,1.8384,4.5264,0.75,开放申购,开放赎回,nan
133,2017-07-21,1.8401,4.5281,0.09,开放申购,开放赎回,nan
134,2017-07-24,1.8478,4.5358,0.42,开放申购,开放赎回,nan
135,2017-07-25,1.8432,4.5312,-0.25,开放申购,开放赎回,nan
136,2017-07-26,1.8214,4.5094,-1.18,开放申购,开放赎回,nan
137,2017-07-27,1.8302,4.5182,0.48,开放申购,开放赎回,nan
138,2017-07-28,1.8396,4.5276,0.51,开放申购,开放赎回,nan
139,2017-07-31,1.8369,4.5249,-0.15,开放申购,开放赎回,nan
140,2017-08-01,1.8347,4.5227,-0.12,开放申购,开放赎回,nan
141,2017-08-02,1.8271,4.5151,-0.41,开放申购,开放赎回,nan
142,2017-08-03,1.82,4.508,-0.39,开放申购,开放赎回,nan
143,2017-08-04,1.8127,4.5007,-0.4,开放申购,开放赎回,nan
144,2017-08-07,1.8288,4.5168,0.89,开放申购,开放赎回,nan
145,2017-08-08,1.8257,4.5137,-0.17,开放申购,开放赎回,nan
146,2017-08-09,1.8381,4.5261,0.68,开放申购,开放赎回,nan
147,2017-08-10,1.8337,4.5217,-0.24,开放申购,开放赎回,nan
148,2017-08-11,1.8154,4.5034,-1.0,开放申购,开放赎回,nan
149,2017-08-14,1.8592,4.5472,2.41,开放申购,开放赎回,nan
150,2017-08-15,1.8644,4.5524,0.28,开放申购,开放赎回,nan
151,2017-08-16,1.866,4.554,0.09,开放申购,开放赎回,nan
152,2017-08-17,1.8708,4.5588,0.26,开放申购,开放赎回,nan
153,2017-08-18,1.8746,4.5626,0.2,开放申购,开放赎回,nan
154,2017-08-21,1.8864,4.5744,0.63,开放申购,开放赎回,nan
155,2017-08-22,1.8845,4.5725,-0.1,开放申购,开放赎回,nan
156,2017-08-23,1.8709,4.5589,-0.72,开放申购,开放赎回,nan
157,2017-08-24,1.8606,4.5486,-0.55,开放申购,开放赎回,nan
158,2017-08-25,1.8678,4.5558,0.39,开放申购,开放赎回,nan
159,2017-08-28,1.8815,4.5695,0.73,开放申购,开放赎回,nan
160,2017-08-29,1.8805,4.5685,-0.05,开放申购,开放赎回,nan
161,2017-08-30,1.8868,4.5748,0.34,开放申购,开放赎回,nan
162,2017-08-31,1.8974,4.5854,0.56,开放申购,开放赎回,nan
163,2017-09-01,1.9188,4.6068,1.13,开放申购,开放赎回,nan
164,2017-09-04,1.9358,4.6238,0.89,开放申购,开放赎回,nan
165,2017-09-05,1.9522,4.6402,0.85,开放申购,开放赎回,nan
166,2017-09-06,1.9526,4.6406,0.02,开放申购,开放赎回,nan
167,2017-09-07,1.9448,4.6328,-0.4,开放申购,开放赎回,nan
168,2017-09-08,1.9475,4.6355,0.14,开放申购,开放赎回,nan
169,2017-09-11,1.9645,4.6525,0.87,开放申购,开放赎回,nan
170,2017-09-12,1.9499,4.6379,-0.74,开放申购,开放赎回,nan
171,2017-09-13,1.9645,4.6525,0.75,开放申购,开放赎回,nan
172,2017-09-14,1.9575,4.6455,-0.36,开放申购,开放赎回,nan
173,2017-09-15,1.9622,4.6502,0.24,开放申购,开放赎回,nan
174,2017-09-18,1.98,4.668,0.91,开放申购,开放赎回,nan
175,2017-09-19,1.9718,4.6598,-0.41,开放申购,开放赎回,nan
176,2017-09-20,1.9944,4.6824,1.15,开放申购,开放赎回,nan
177,2017-09-21,1.9831,4.6711,-0.57,开放申购,开放赎回,nan
178,2017-09-22,1.9825,4.6705,-0.03,开放申购,开放赎回,nan
179,2017-09-25,1.9816,4.6696,-0.05,开放申购,开放赎回,nan
180,2017-09-26,1.9729,4.6609,-0.44,开放申购,开放赎回,nan
181,2017-09-27,1.9807,4.6687,0.4,开放申购,开放赎回,nan
182,2017-09-28,1.994,4.682,0.67,开放申购,开放赎回,nan
183,2017-09-29,2.012,4.7,0.9,开放申购,开放赎回,nan
184,2017-10-09,2.0353,4.7233,1.16,开放申购,开放赎回,nan
185,2017-10-10,2.04,4.728,0.23,开放申购,开放赎回,nan
186,2017-10-11,2.0602,4.7482,0.99,开放申购,开放赎回,nan
187,2017-10-12,2.0592,4.7472,-0.05,开放申购,开放赎回,nan
188,2017-10-13,2.0672,4.7552,0.39,开放申购,开放赎回,nan
189,2017-10-16,2.0704,4.7584,0.15,开放申购,开放赎回,nan
190,2017-10-17,2.0836,4.7716,0.64,开放申购,开放赎回,nan
191,2017-10-18,2.0836,4.7716,0.0,开放申购,开放赎回,nan
192,2017-10-19,2.0791,4.7671,-0.22,开放申购,开放赎回,nan
193,2017-10-20,2.075,4.763,-0.2,开放申购,开放赎回,nan
194,2017-10-23,2.0974,4.7854,1.08,开放申购,开放赎回,nan
195,2017-10-24,2.1011,4.7891,0.18,开放申购,开放赎回,nan
196,2017-10-25,2.1188,4.8068,0.84,开放申购,开放赎回,nan
197,2017-10-26,2.1208,4.8088,0.09,开放申购,开放赎回,nan
198,2017-10-27,2.1386,4.8266,0.84,开放申购,开放赎回,nan
199,2017-10-30,2.1141,4.8021,-1.15,开放申购,开放赎回,nan
200,2017-10-31,2.1169,4.8049,0.13,开放申购,开放赎回,nan
201,2017-11-01,2.1075,4.7955,-0.44,开放申购,开放赎回,nan
202,2017-11-02,2.0979,4.7859,-0.46,开放申购,开放赎回,nan
203,2017-11-03,2.0943,4.7823,-0.17,开放申购,开放赎回,nan
204,2017-11-06,2.1356,4.8236,1.97,开放申购,开放赎回,nan
205,2017-11-07,2.1415,4.8295,0.28,开放申购,开放赎回,nan
206,2017-11-08,2.1285,4.8165,-0.61,开放申购,开放赎回,nan
207,2017-11-09,2.1466,4.8346,0.85,开放申购,开放赎回,nan
208,2017-11-10,2.1877,4.8757,1.91,开放申购,开放赎回,nan
209,2017-11-13,2.2023,4.8903,0.67,开放申购,开放赎回,nan
210,2017-11-14,2.1719,4.8599,-1.38,开放申购,开放赎回,nan
211,2017-11-15,2.1585,4.8465,-0.62,开放申购,开放赎回,nan
212,2017-11-16,2.1915,4.8795,1.53,开放申购,开放赎回,nan
213,2017-11-17,2.1514,4.8394,-1.83,开放申购,开放赎回,nan
214,2017-11-20,2.1826,4.8706,1.45,开放申购,开放赎回,nan
215,2017-11-21,2.2149,4.9029,1.48,开放申购,开放赎回,nan
216,2017-11-22,2.195,4.883,-0.9,开放申购,开放赎回,nan
217,2017-11-23,2.1213,4.8093,-3.36,开放申购,开放赎回,nan
218,2017-11-24,2.1056,4.7936,-0.74,开放申购,开放赎回,nan
219,2017-11-27,2.0669,4.7549,-1.84,开放申购,开放赎回,nan
220,2017-11-28,2.1008,4.7888,1.64,开放申购,开放赎回,nan
221,2017-11-29,2.095,4.783,-0.28,开放申购,开放赎回,nan
222,2017-11-30,2.0741,4.7621,-1.0,开放申购,开放赎回,nan
223,2017-12-01,2.1027,4.7907,1.38,开放申购,开放赎回,nan
224,2017-12-04,2.1016,4.7896,-0.05,开放申购,开放赎回,nan
225,2017-12-05,2.0614,4.7494,-1.91,开放申购,开放赎回,nan
226,2017-12-06,2.0682,4.7562,0.33,开放申购,开放赎回,nan
227,2017-12-07,2.0467,4.7347,-1.04,开放申购,开放赎回,nan
228,2017-12-08,2.0749,4.7629,1.38,开放申购,开放赎回,nan
229,2017-12-11,2.1289,4.8169,2.6,开放申购,开放赎回,nan
230,2017-12-12,2.1226,4.8106,-0.3,开放申购,开放赎回,nan
231,2017-12-13,2.1407,4.8287,0.85,开放申购,开放赎回,nan
232,2017-12-14,2.1448,4.8328,0.19,开放申购,开放赎回,nan
233,2017-12-15,2.1194,4.8074,-1.18,开放申购,开放赎回,nan
234,2017-12-18,2.1062,4.7942,-0.62,开放申购,开放赎回,nan
235,2017-12-19,2.1332,4.8212,1.28,开放申购,开放赎回,nan
236,2017-12-20,2.1382,4.8262,0.23,开放申购,开放赎回,nan
237,2017-12-21,2.1567,4.8447,0.87,开放申购,开放赎回,nan
238,2017-12-22,2.1528,4.8408,-0.18,开放申购,开放赎回,nan
239,2017-12-25,2.1364,4.8244,-0.76,开放申购,开放赎回,nan
240,2017-12-26,2.1239,4.8119,-0.59,开放申购,开放赎回,nan
241,2017-12-27,2.0868,4.7748,-1.75,开放申购,开放赎回,nan
242,2017-12-28,2.1027,4.7907,0.76,开放申购,开放赎回,nan
243,2017-12-29,2.1251,4.8131,1.07,开放申购,开放赎回,nan
244,2017-12-31,2.1249,4.8129,,开放申购,开放赎回,nan
245,2018-01-02,2.1506,4.8386,1.2,开放申购,开放赎回,nan
246,2018-01-03,2.1673,4.8553,0.78,开放申购,开放赎回,nan
247,2018-01-04,2.1775,4.8655,0.47,开放申购,开放赎回,nan
248,2018-01-05,2.1758,4.8638,-0.08,开放申购,开放赎回,nan
249,2018-01-08,2.1626,4.8506,-0.61,开放申购,开放赎回,nan
250,2018-01-09,2.1789,4.8669,0.75,开放申购,开放赎回,nan
251,2018-01-10,2.1777,4.8657,-0.06,开放申购,开放赎回,nan
252,2018-01-11,2.172,4.86,-0.26,开放申购,开放赎回,nan
253,2018-01-12,2.1815,4.8695,0.44,开放申购,开放赎回,nan
254,2018-01-15,2.1545,4.8425,-1.24,开放申购,开放赎回,nan
255,2018-01-16,2.1593,4.8473,0.22,开放申购,开放赎回,nan
256,2018-01-17,2.1443,4.8323,-0.69,开放申购,开放赎回,nan
257,2018-01-18,2.1438,4.8318,-0.02,开放申购,开放赎回,nan
258,2018-01-19,2.1306,4.8186,-0.62,开放申购,开放赎回,nan
259,2018-01-22,2.1847,4.8727,2.54,开放申购,开放赎回,nan
260,2018-01-23,2.2047,4.8927,0.92,开放申购,开放赎回,nan
261,2018-01-24,2.2012,4.8892,-0.16,开放申购,开放赎回,nan
262,2018-01-25,2.1852,4.8732,-0.73,开放申购,开放赎回,nan
263,2018-01-26,2.1853,4.8733,0.0,开放申购,开放赎回,nan
264,2018-01-29,2.1449,4.8329,-1.85,开放申购,开放赎回,nan
265,2018-01-30,2.1413,4.8293,-0.17,开放申购,开放赎回,nan
266,2018-01-31,2.1277,4.8157,-0.64,开放申购,开放赎回,nan
267,2018-02-01,2.0945,4.7825,-1.56,开放申购,开放赎回,nan
268,2018-02-02,2.1153,4.8033,0.99,开放申购,开放赎回,nan
269,2018-02-05,2.0765,4.7645,-1.83,开放申购,开放赎回,nan
270,2018-02-06,1.9896,4.6776,-4.18,开放申购,开放赎回,nan
271,2018-02-07,1.9602,4.6482,-1.48,开放申购,开放赎回,nan
272,2018-02-08,1.9927,4.6807,1.66,开放申购,开放赎回,nan
273,2018-02-09,1.9436,4.6316,-2.46,开放申购,开放赎回,nan
274,2018-02-12,2.014,4.702,3.62,开放申购,开放赎回,nan
275,2018-02-13,2.0346,4.7226,1.02,开放申购,开放赎回,nan
276,2018-02-14,2.047,4.735,0.61,开放申购,开放赎回,nan
277,2018-02-22,2.0943,4.7823,2.31,开放申购,开放赎回,nan
278,2018-02-23,2.0884,4.7764,-0.28,开放申购,开放赎回,nan
279,2018-02-26,2.1371,4.8251,2.33,开放申购,开放赎回,nan
280,2018-02-27,2.1285,4.8165,-0.4,开放申购,开放赎回,nan
281,2018-02-28,2.1226,4.8106,-0.28,开放申购,开放赎回,nan
282,2018-03-01,2.1449,4.8329,1.05,开放申购,开放赎回,nan
283,2018-03-02,2.1261,4.8141,-0.88,开放申购,开放赎回,nan
284,2018-03-05,2.1264,4.8144,0.01,开放申购,开放赎回,nan
285,2018-03-06,2.1564,4.8444,1.41,开放申购,开放赎回,nan
286,2018-03-07,2.1393,4.8273,-0.79,开放申购,开放赎回,nan
287,2018-03-08,2.1607,4.8487,1.0,开放申购,开放赎回,nan
288,2018-03-09,2.1942,4.8822,1.55,开放申购,开放赎回,nan
289,2018-03-12,2.2244,4.9124,1.38,开放申购,开放赎回,nan
290,2018-03-13,2.2102,4.8982,-0.64,开放申购,开放赎回,nan
291,2018-03-14,2.1904,4.8784,-0.9,开放申购,开放赎回,nan
292,2018-03-15,2.199,4.887,0.39,开放申购,开放赎回,nan
293,2018-03-16,2.1693,4.8573,-1.35,开放申购,开放赎回,nan
294,2018-03-19,2.183,4.871,0.63,开放申购,开放赎回,nan
295,2018-03-20,2.2045,4.8925,0.98,开放申购,开放赎回,nan
296,2018-03-21,2.1772,4.8652,-1.24,开放申购,开放赎回,nan
297,2018-03-22,2.1532,4.8412,-1.1,开放申购,开放赎回,nan
298,2018-03-23,2.0704,4.7584,-3.85,开放申购,开放赎回,nan
299,2018-03-26,2.1016,4.7896,1.51,开放申购,开放赎回,nan
300,2018-03-27,2.1354,4.8234,1.61,开放申购,开放赎回,nan
301,2018-03-28,2.1125,4.8005,-1.07,限制大额申购,开放赎回,nan
302,2018-03-29,2.1213,4.8093,0.42,限制大额申购,开放赎回,nan
303,2018-03-30,2.1562,4.8442,1.65,限制大额申购,开放赎回,nan
304,2018-04-02,2.058,4.846,0.08,限制大额申购,开放赎回,每份派现金0.1000元
305,2018-04-03,2.0374,4.8254,-1.0,开放申购,开放赎回,nan
306,2018-04-04,2.0191,4.8071,-0.9,开放申购,开放赎回,nan
307,2018-04-09,2.0203,4.8083,0.06,开放申购,开放赎回,nan
308,2018-04-10,2.0514,4.8394,1.54,开放申购,开放赎回,nan
309,2018-04-11,2.0679,4.8559,0.8,开放申购,开放赎回,nan
310,2018-04-12,2.0605,4.8485,-0.36,开放申购,开放赎回,nan
311,2018-04-13,2.042,4.83,-0.9,开放申购,开放赎回,nan
312,2018-04-16,2.0457,4.8337,0.18,开放申购,开放赎回,nan
313,2018-04-17,2.0033,4.7913,-2.07,开放申购,开放赎回,nan
314,2018-04-18,2.0172,4.8052,0.69,开放申购,开放赎回,nan
315,2018-04-19,2.0321,4.8201,0.74,开放申购,开放赎回,nan
316,2018-04-20,1.9956,4.7836,-1.8,开放申购,开放赎回,nan
317,2018-04-23,1.9714,4.7594,-1.21,开放申购,开放赎回,nan
318,2018-04-24,2.0374,4.8254,3.35,开放申购,开放赎回,nan
319,2018-04-25,2.0569,4.8449,0.96,开放申购,开放赎回,nan
320,2018-04-26,2.0054,4.7934,-2.5,开放申购,开放赎回,nan
321,2018-04-27,2.0121,4.8001,0.33,开放申购,开放赎回,nan
322,2018-05-02,2.0253,4.8133,0.66,开放申购,开放赎回,nan
323,2018-05-03,2.0496,4.8376,1.2,开放申购,开放赎回,nan
324,2018-05-04,2.0535,4.8415,0.19,开放申购,开放赎回,nan
325,2018-05-07,2.0866,4.8746,1.61,开放申购,开放赎回,nan
326,2018-05-08,2.0992,4.8872,0.6,开放申购,开放赎回,nan
327,2018-05-09,2.0986,4.8866,-0.03,开放申购,开放赎回,nan
328,2018-05-10,2.1127,4.9007,0.67,开放申购,开放赎回,nan
329,2018-05-11,2.0871,4.8751,-1.21,开放申购,开放赎回,nan
330,2018-05-14,2.0927,4.8807,0.27,开放申购,开放赎回,nan
331,2018-05-15,2.1316,4.9196,1.86,开放申购,开放赎回,nan
332,2018-05-16,2.1248,4.9128,-0.32,开放申购,开放赎回,nan
333,2018-05-17,2.1007,4.8887,-1.13,开放申购,开放赎回,nan
334,2018-05-18,2.1134,4.9014,0.6,开放申购,开放赎回,nan
335,2018-05-21,2.1419,4.9299,1.35,开放申购,开放赎回,nan
336,2018-05-22,2.1523,4.9403,0.49,开放申购,开放赎回,nan
337,2018-05-23,2.1248,4.9128,-1.28,开放申购,开放赎回,nan
338,2018-05-24,2.1201,4.9081,-0.22,开放申购,开放赎回,nan
339,2018-05-25,2.1052,4.8932,-0.7,开放申购,开放赎回,nan
340,2018-05-28,2.1077,4.8957,0.12,开放申购,开放赎回,nan
341,2018-05-29,2.0534,4.8414,-2.58,开放申购,开放赎回,nan
342,2018-05-30,2.0301,4.8181,-1.13,开放申购,开放赎回,nan
343,2018-05-31,2.0705,4.8585,1.99,开放申购,开放赎回,nan
344,2018-06-01,2.0327,4.8207,-1.83,开放申购,开放赎回,nan
345,2018-06-04,2.05,4.838,0.85,开放申购,开放赎回,nan
346,2018-06-05,2.098,4.886,2.34,开放申购,开放赎回,nan
347,2018-06-06,2.1115,4.8995,0.64,开放申购,开放赎回,nan
348,2018-06-07,2.0922,4.8802,-0.91,开放申购,开放赎回,nan
349,2018-06-08,2.0848,4.8728,-0.35,开放申购,开放赎回,nan
350,2018-06-11,2.0544,4.8424,-1.46,开放申购,开放赎回,nan
351,2018-06-12,2.0937,4.8817,1.91,限制大额申购,开放赎回,nan
352,2018-06-13,2.0683,4.8563,-1.21,限制大额申购,开放赎回,nan
353,2018-06-14,2.0545,4.8425,-0.67,限制大额申购,开放赎回,nan
354,2018-06-15,2.022,4.81,-1.58,限制大额申购,开放赎回,nan
355,2018-06-19,1.9345,4.7225,-4.33,限制大额申购,开放赎回,nan
356,2018-06-20,1.9678,4.7558,1.72,限制大额申购,开放赎回,nan
357,2018-06-21,1.9399,4.7279,-1.42,限制大额申购,开放赎回,nan
358,2018-06-22,1.9554,4.7434,0.8,限制大额申购,开放赎回,nan
359,2018-06-25,1.9364,4.7244,-0.97,限制大额申购,开放赎回,nan
360,2018-06-26,1.9332,4.7212,-0.17,限制大额申购,开放赎回,nan
361,2018-06-27,1.8804,4.6684,-2.73,限制大额申购,开放赎回,nan
362,2018-06-28,1.8731,4.6611,-0.39,限制大额申购,开放赎回,nan
363,2018-06-29,1.9472,4.7352,3.96,限制大额申购,开放赎回,nan
364,2018-06-30,1.9471,4.7351,,限制大额申购,开放赎回,nan
365,2018-07-02,1.9198,4.7078,-1.41,限制大额申购,开放赎回,nan
366,2018-07-03,1.9245,4.7125,0.24,限制大额申购,开放赎回,nan
367,2018-07-04,1.9046,4.6926,-1.03,限制大额申购,开放赎回,nan
368,2018-07-05,1.869,4.657,-1.87,限制大额申购,开放赎回,nan
369,2018-07-06,1.8787,4.6667,0.52,限制大额申购,开放赎回,nan
370,2018-07-09,1.9222,4.7102,2.32,限制大额申购,开放赎回,nan
371,2018-07-10,1.9309,4.7189,0.45,限制大额申购,开放赎回,nan
